Time,Ajay:RELB:X,Ajay:RELB:Y,Ajay:RELB:Z,Ajay:RSHO:X,Ajay:RSHO:Y,Ajay:RSHO:Z,Ajay:RFA1:X,Ajay:RFA1:Y,Ajay:RFA1:Z,Ajay:RFA2:X,Ajay:RFA2:Y,Ajay:RFA2:Z,Ajay:RFRA:X,Ajay:RFRA:Y,Ajay:RFRA:Z,Ajay:RH1:X,Ajay:RH1:Y,Ajay:RH1:Z,Ajay:RH2:X,Ajay:RH2:Y,Ajay:RH2:Z,Ajay:RH3:X,Ajay:RH3:Y,Ajay:RH3:Z,Ajay:RH4:X,Ajay:RH4:Y,Ajay:RH4:Z,Ajay:RH5:X,Ajay:RH5:Y,Ajay:RH5:Z,Ajay:RH6:X,Ajay:RH6:Y,Ajay:RH6:Z,Ajay:RIF1:X,Ajay:RIF1:Y,Ajay:RIF1:Z,Ajay:RIF2:X,Ajay:RIF2:Y,Ajay:RIF2:Z,Ajay:RIF3:X,Ajay:RIF3:Y,Ajay:RIF3:Z,Ajay:RPF1:X,Ajay:RPF1:Y,Ajay:RPF1:Z,Ajay:RPF2:X,Ajay:RPF2:Y,Ajay:RPF2:Z,Ajay:RPF3:X,Ajay:RPF3:Y,Ajay:RPF3:Z,Ajay:RRF1:X,Ajay:RRF1:Y,Ajay:RRF1:Z,Ajay:RRF2:X,Ajay:RRF2:Y,Ajay:RRF2:Z,Ajay:RRF3:X,Ajay:RRF3:Y,Ajay:RRF3:Z,Ajay:RRF4:X,Ajay:RRF4:Y,Ajay:RRF4:Z,Ajay:RTF1:X,Ajay:RTF1:Y,Ajay:RTF1:Z,Ajay:RTF2:X,Ajay:RTF2:Y,Ajay:RTF2:Z,Ajay:RTF3:X,Ajay:RTF3:Y,Ajay:RTF3:Z,Ajay:RTH1:X,Ajay:RTH1:Y,Ajay:RTH1:Z,Ajay:RTH2:X,Ajay:RTH2:Y,Ajay:RTH2:Z,Ajay:RTH3:X,Ajay:RTH3:Y,Ajay:RTH3:Z,Ajay:RUPA:X,Ajay:RUPA:Y,Ajay:RUPA:Z,Ajay:RWRA:X,Ajay:RWRA:Y,Ajay:RWRA:Z,Ajay:RWRB:X,Ajay:RWRB:Y,Ajay:RWRB:Z
2.9750,614.02,-316.75,20.434,475.93,-360.27,280.35,427.9,-168.88,21.162,478.39,-144.33,-1.1733,528.01,-221.34,34.73,371.73,-102.97,31.611,363.87,-74.448,48.447,382.19,-53.416,42.129,398.5,-51.608,28.386,411.76,-45.982,6.1574,424.09,-78.191,5.3317,338.03,-38.927,67.439,329.59,-19.185,78.879,312.76,7.2274,86.114,387.81,-11.147,12.037,369.58,13.956,9.0108,340.56,16.039,12.895,373.09,-13.826,27.988,365.12,-2.6916,28.957,342.37,27.25,5.2142,312.95,25.191,8.4896,357.69,-11.692,59.138,344.67,16.448,70.795,327.89,37.271,76.587,332.58,-108.91,12.51,310.82,-82.767,22.231,292.92,-64.071,27.309,542.84,-332.49,144.33,405.58,-138.2,20,446.8,-103.16,-1.0659
2.9833,614.72,-317.16,21.133,475.95,-360.19,280.48,428.34,-169.49,20.006,479.01,-144.99,-2.1864,528.38,-221.93,34.398,372.51,-103.77,30.514,364.81,-75.408,47.551,383.12,-54.373,41.477,399.37,-52.493,27.624,412.48,-46.752,5.2725,424.44,-78.957,3.7212,339.1,-39.965,66.865,330.66,-20.266,78.41,314.14,6.1513,85.847,388.52,-11.958,11.555,370.09,13.076,8.7898,341.2,14.986,12.718,374.36,-14.418,27.96,365.75,-3.6763,28.501,342.81,26.146,5.0629,313.36,23.913,8.3029,358.64,-12.655,58.61,345.48,15.298,70.142,328.52,36.254,76.018,333.23,-109.64,11.558,311.54,-83.263,21.419,294.18,-63.953,26.574,543.21,-332.64,144.82,406.23,-138.82,18.688,447.19,-103.86,-2.504
2.9917,615.45,-317.38,21.869,475.98,-360.15,280.64,428.98,-169.94,18.511,479.74,-145.51,-3.3828,528.75,-222.36,33.971,373.12,-104.54,28.791,365.42,-76.502,45.902,383.81,-55.368,40.236,400.25,-53.431,26.499,413.24,-47.395,4.1074,425.46,-79.547,2.4713,339.39,-41.149,65.422,330.8,-21.628,77.081,314.69,4.7224,84.738,389.25,-12.696,10.848,370.71,12.398,8.6289,341.83,14.104,12.514,374.93,-15.26,27.249,366.36,-4.6056,27.87,343.34,25.226,4.9502,313.73,22.973,8.2229,359.07,-13.686,57.508,345.95,14.151,69.224,328.77,35.072,74.95,333.8,-109.93,9.8775,311.95,-83.416,20.224,295.32,-63.762,24.726,543.56,-332.64,145.45,406.87,-139.33,16.987,447.71,-104.4,-4.1924
3.0000,616.28,-317.38,22.747,475.99,-360.16,280.86,429.71,-170.21,16.764,480.57,-145.77,-4.6679,529.15,-222.61,33.471,373.6,-105.18,26.4,365.55,-77.472,43.553,384.02,-56.324,38.33,400.73,-54.265,24.721,413.8,-47.867,2.4164,426.8,-79.934,1.3274,338.6,-42.471,62.916,329.61,-23.271,74.653,313.91,2.6416,82.513,389.93,-13.384,9.8678,371.4,11.905,8.5367,342.23,13.476,12.279,375.67,-15.694,26.448,366.28,-5.479,26.93,343.75,24.415,4.9666,314.01,22.367,8.281,359.01,-14.743,55.841,346.07,12.694,67.773,328.55,33.735,73.435,334.15,-109.88,7.3629,312.46,-84.401,17.238,296.15,-63.595,21.803,543.84,-332.45,146.21,407.51,-139.68,14.934,448.55,-104.69,-5.9089
3.0083,617.22,-317.17,23.841,475.97,-360.23,281.11,430.5,-170.35,14.797,481.56,-145.75,-5.9494,529.6,-222.68,33.008,373.93,-105.68,23.228,365.24,-78.124,40.35,383.53,-57.097,35.632,400.59,-54.845,22.263,414.11,-48.129,0.21144,427.87,-80.05,-0.40773,336.95,-43.927,59.514,326.71,-25.041,70.553,311.2,-0.19938,78.489,390.46,-14.049,8.6182,372.04,11.357,8.3307,342.48,13.06,12.038,375.39,-16.381,24.907,365.29,-6.4383,25.616,344.03,23.717,5.0892,314.19,22.065,8.3393,358.35,-15.853,53.518,345.36,11.098,65.573,327.59,32.267,71.33,334.61,-110.13,4.1004,313.09,-84.729,13.127,296.63,-63.602,17.149,544.05,-332.08,146.97,408.23,-139.85,12.617,449.66,-104.69,-7.5585
3.0167,618.23,-316.69,25.077,475.95,-360.35,281.34,431.39,-170.29,12.695,482.75,-145.5,-7.1299,530.08,-222.54,32.683,374.04,-106.1,19.555,364.59,-78.771,36.282,382.54,-57.693,32.221,400.35,-55.393,19.526,414.53,-48.217,-2.0382,428.32,-79.992,-2.8382,333.44,-44.944,53.252,322.17,-26.533,64.032,306.68,-3.4801,72.519,391,-14.663,7.3476,372.5,10.64,7.9977,342.54,12.65,11.858,374.99,-17.569,23.269,364.33,-7.6411,24.416,344.4,23.169,5.2612,314.2,21.901,8.2499,356.94,-17.082,50.489,343.39,9.5376,62.546,325.35,30.575,68.15,335.81,-110.26,-1.4374,313.76,-84.518,7.0762,296.74,-64.184,10.623,544.27,-331.62,147.66,409.07,-139.82,9.9969,450.8,-104.44,-9.297
3.0250,619.29,-315.93,26.395,475.92,-360.53,281.51,432.29,-169.97,10.444,484.04,-144.96,-8.1508,530.63,-222.19,32.463,374,-106.26,14.631,363.53,-79.447,31.476,381.28,-58.181,28.271,399.84,-55.922,16.397,414.92,-48.135,-4.3727,429.02,-79.726,-4.9929,329.15,-45.983,45.866,316.48,-27.504,54.565,299.18,-6.0525,61.432,391.58,-15.327,6.101,372.81,9.8367,7.6657,342.31,12.154,11.548,374.29,-18.956,21.562,363.89,-9.1003,23.434,344.89,22.583,5.5515,314.06,21.739,8.1081,353.51,-18.889,45.922,339.89,7.6624,58.249,321.54,28.379,63.736,336.78,-110.5,-7.572,314.25,-84.602,-0.21537,296.93,-64.756,2.1715,544.51,-331.08,148.31,409.92,-139.64,7.1244,452.02,-103.92,-10.997
3.0333,620.41,-314.88,27.859,475.84,-360.73,281.66,433.24,-169.49,7.9269,485.31,-144.15,-9.0328,531.23,-221.59,32.307,373.9,-106.32,9.398,361.93,-79.925,25.797,379.7,-58.596,23.848,399.08,-56.359,12.979,415.26,-47.927,-6.7584,429.95,-79.254,-6.8941,324.33,-46.379,34.747,310.23,-28.308,42.753,290.54,-6.4648,45.715,391.77,-16.092,4.452,373.25,9.0596,7.4952,341.74,11.701,10.744,373.67,-20.193,20.141,363.9,-10.542,22.257,347.29,22.035,6.063,313.84,21.564,8.1312,350.15,-20.407,41.306,335.1,5.3643,52.756,316.09,25.739,57.653,338.12,-110.63,-14.817,314.79,-85.077,-9.008,296.97,-65.535,-8.1867,544.82,-330.51,149.04,410.71,-139.28,4.0947,453.53,-103.11,-12.377
3.0417,621.62,-313.59,29.518,475.7,-360.96,281.84,434.21,-168.91,5.2787,486.69,-143.23,-9.6642,531.84,-220.7,32.209,373.71,-106.31,3.8625,359.93,-80.28,19.387,377.79,-59.08,19.043,398.49,-56.795,9.8257,415.83,-47.742,-8.6475,430.39,-78.749,-9.0568,319.69,-46.786,22.379,301.99,-28.689,27.222,281.47,-4.257,24.894,392.11,-16.78,2.9243,374,8.3455,7.5517,341.57,11.372,9.9331,373.38,-21.601,18.871,363.24,-12.183,21.128,348.25,21.354,6.1509,313.96,21.454,8.4218,345.53,-22.029,34.413,328.08,2.8557,46.267,309.12,22.972,49.258,340.02,-110.48,-22.998,316.52,-85.267,-19.412,297.33,-66.268,-19.187,545.24,-329.96,149.9,411.46,-138.77,0.76263,455.03,-102.14,-13.485
3.0500,622.87,-312.09,31.342,475.5,-361.21,282.05,435.01,-168.3,2.6807,488.04,-142.23,-9.9844,532.41,-219.57,32.141,373.25,-106.36,-2.0468,358,-80.929,12.95,375.99,-59.71,14.303,397.64,-57.411,6.8698,416.21,-47.663,-10.099,430.58,-78.363,-11.009,314.79,-47.226,9.0677,298.76,-30.89,17.97,279.33,-4.2374,19.507,392.62,-17.413,1.8706,374.75,7.6589,7.636,342.27,11.403,8.9254,372.83,-23.507,17.077,362.22,-14.351,19.916,349,21.026,6.4497,314.41,21.376,8.919,340.22,-23.602,26.125,321.45,0.6014,37.019,302.08,20.219,39.24,342.11,-110.13,-31.462,317.38,-85.236,-29.21,298.26,-67.159,-30.194,545.73,-329.43,150.91,412.02,-138.28,-2.7307,456.09,-101.15,-14.353
3.0583,624.15,-310.42,33.273,475.27,-361.43,282.24,435.59,-167.81,0.16314,488.99,-141.22,-10.243,532.93,-218.27,32.153,372.82,-106.77,-7.5887,356.77,-82.147,7.686,374.77,-60.538,10.41,396.66,-58.237,4.1603,416.21,-47.707,-11.425,430.71,-78.14,-12.534,314.13,-48.208,6.4128,298.58,-34.191,12.596,277.86,-5.0927,14.992,392.57,-18.104,0.81299,375.22,6.954,7.5429,342.57,12.211,7.6488,372.04,-25.674,15.182,363,-16.182,19.328,349.95,20.617,6.891,314.54,21.006,9.39,335.83,-24.812,18.818,315.89,-0.21201,27.952,296.59,18.21,28.423,344.37,-109.65,-39.942,319.22,-85.693,-38.283,299.55,-68.188,-40.182,546.28,-328.88,152.06,412.33,-137.98,-5.898,456.82,-100.19,-14.932
3.0667,625.44,-308.62,35.16,475.05,-361.62,282.38,436.1,-167.46,-1.794,489.62,-140.31,-10.472,533.3,-217.01,32.318,372.75,-107.81,-11.84,356.53,-83.392,4.7563,374.41,-61.334,8.2904,396.37,-58.846,2.4104,416.26,-47.752,-12.536,430.8,-77.991,-13.821,314.22,-50.084,4.8364,298.91,-36.558,9.6826,276.91,-6.5401,11.336,392.65,-18.616,0.0588,375.52,6.3731,7.3269,343.07,13.454,7.6711,371.89,-27.049,14.062,362.45,-17.617,18.297,350.12,20.356,7.092,314.71,20.474,9.7469,333.98,-25.347,14.867,312.35,0.12241,20.898,292.69,17.41,17.206,346.13,-108.61,-46.286,321.49,-84.872,-46.101,300.59,-69.18,-49.221,546.86,-328.24,153.27,412.56,-137.83,-8.1751,457.31,-99.435,-15.515
3.0750,626.61,-306.76,36.886,474.88,-361.78,282.46,436.65,-167.11,-2.4054,490.23,-139.5,-10.517,533.62,-215.95,32.73,373.24,-107.84,-12.862,356.87,-84.119,3.9222,374.75,-61.705,8.0189,396.75,-58.937,1.943,416.54,-47.671,-13.036,431.22,-77.723,-14.467,314.75,-51.843,4.2969,299.05,-37.081,9.3741,276.34,-8.2968,8.5293,393.07,-18.685,-0.18914,375.75,6.19,7.2372,345.19,14.622,8.7062,372.45,-27.182,13.748,362.85,-17.79,17.871,349.98,20.389,7.1148,315.16,20.226,9.9285,335.25,-25.057,15.098,311.97,0.45905,18.241,291.25,17.852,9.8089,347.16,-107.73,-48.26,322.96,-83.829,-49.037,301.74,-69.163,-52.188,547.4,-327.57,154.42,413.01,-137.62,-9.1397,457.61,-98.977,-16.163
3.0833,627.68,-305.01,38.469,474.76,-361.87,282.53,437.33,-166.67,-1.5904,490.88,-138.78,-10.153,534.12,-215.02,33.562,373.66,-107.67,-11.078,352.88,-84.622,3.8337,375.13,-61.499,8.6152,397.33,-58.559,2.4787,416.91,-47.172,-12.72,431.9,-77.27,-14.103,315.39,-52.475,4.7526,299.25,-36.812,9.5403,276.01,-10.08,6.5607,393.21,-18.365,-0.12361,375.98,6.4764,7.3639,346.92,16.169,8.752,373.01,-26.643,14.053,363.44,-17.226,18.074,349.56,19.699,7.4108,315.38,20.386,9.846,336.54,-24.409,15.953,315.91,0.41658,21.874,294.23,18.095,15.968,347.36,-107.56,-47.12,322.5,-83.93,-47.762,302.03,-69.467,-50.427,547.9,-326.9,155.5,413.75,-137.28,-8.5795,457.9,-98.626,-16.269
3.0917,628.72,-303.57,39.896,474.65,-361.9,282.61,438.22,-166.18,0.24223,491.54,-138.17,-9.1126,534.95,-214.07,34.929,374.2,-107.26,-8.5764,353.14,-84.108,4.3614,375.45,-60.725,9.7712,397.92,-57.781,3.7355,417.27,-45.961,-11.834,432.45,-76.655,-12.986,316.12,-51.681,6.3646,299.69,-35.873,10.082,275.78,-11.607,5.4191,393.13,-17.717,0.17102,376.16,7.1954,7.5827,348.24,18.021,7.8345,373.47,-25.637,14.825,363.85,-16.227,18.677,347.36,17.038,7.4959,315.51,20.831,9.8013,337.69,-23.516,17.859,319.05,1.3732,24.957,297.92,18.747,25.373,346.74,-108.1,-43.021,320.46,-85.005,-42.881,301.81,-69.527,-46.846,548.37,-326.23,156.49,414.59,-136.88,-6.642,458.33,-98.088,-15.283
3.1000,629.82,-302.47,41.2,474.54,-361.84,282.74,439.13,-165.66,2.7345,492.13,-137.62,-7.4354,536.02,-213.17,36.749,374.79,-106.61,-5.3885,355.12,-82.702,7.4682,376.03,-59.711,11.832,398.3,-56.813,5.5256,417.49,-45.956,-10.616,432.69,-76.028,-11.318,316.22,-50.943,7.9155,299.82,-34.944,10.566,275.49,-12.596,5.0935,393.09,-16.835,0.80444,376.03,8.1865,7.747,348.92,19.903,6.4692,373.85,-24.285,15.899,364.37,-14.692,19.497,342.92,12.755,5.6965,315.55,21.495,9.7831,338.8,-22.058,19.799,320.4,2.7024,27.056,298.62,21.048,27.263,345.84,-108.95,-37.383,318.62,-86.221,-36.603,301.32,-69.992,-40.936,548.79,-325.56,157.29,415.34,-136.39,-3.932,458.88,-97.414,-13.36
3.1083,630.88,-301.65,42.433,474.42,-361.76,282.95,439.82,-165.14,5.633,492.59,-137.05,-5.3303,537.18,-212.43,38.78,375.36,-105.82,-1.8819,357.97,-80.857,12.062,376.74,-58.663,14.609,398.41,-55.831,7.624,417.5,-45.532,-9.0017,432.87,-75.388,-9.0235,315.95,-50.073,9.3737,299.22,-34.223,11.106,275.22,-13.126,5.6568,393.03,-15.851,1.8951,375.64,9.2614,7.9223,348.75,21.538,5.1718,373.87,-22.887,17.211,365.04,-12.843,20.409,336.91,7.9511,1.81,315.33,22.351,9.4524,340.16,-20.138,21.52,320.9,3.7004,29.032,299.37,22.528,29.656,345.18,-109.69,-31.629,318.75,-86.743,-31.141,300.57,-70.664,-34.401,549.18,-324.89,158.05,415.91,-135.86,-0.85666,459.27,-96.954,-11.057
3.1167,631.8,-300.97,43.579,474.32,-361.72,283.27,440.39,-164.62,8.6184,492.95,-136.47,-2.9412,538.31,-211.79,40.877,375.97,-104.99,1.5684,359.89,-79.334,16.243,377.21,-57.622,17.528,398.49,-54.821,9.9721,417.4,-44.852,-6.8944,433.11,-74.648,-6.3511,315.89,-49.149,11.059,298.65,-33.488,11.812,274.97,-12.873,5.5632,392.58,-14.803,3.1082,375.29,10.431,8.2961,347.5,22.653,4.4581,373.73,-21.451,18.655,364.52,-11.5,21.342,328.82,0.39282,-3.3908,315.1,23.208,9.0476,340.07,-20.477,24.806,321.65,4.4993,31.836,300.45,23.509,33.059,345.29,-109.92,-27.178,321.4,-86.364,-26.875,300.27,-71.365,-28.248,549.55,-324.28,158.93,416.37,-135.34,2.4231,459.43,-96.641,-8.6245
